row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,prompt_version,prompt_hash,input_hash,qwen_background_structured,raw_response,structured_object,structured_act,structured_evidence,valid_structure,validation_error,label_like_output,generation_seconds,total_generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-000740,douyin,train,740,56697889278,生活日杂,红枣什么时候能上,1,该用户是在询问红枣产品的上架时间，表现出对购买该商品的兴趣和期待。,1034,"[""想买苹果"", ""我的鲜花饼是预售，还没有，好想吃了"", ""整个蒸"", ""15分钟就好了"", ""贝贝感冒啦""]",structured_v2,e8976b99ddb953a42fcb0d71b6d4f6c2aead0e316a6317ba4d6a31a173096405,d8455e33e28182b1a9a7f0946972ffb8d31b79a5745b60c1726b82a6cf3fe1cc,对象：红枣；言语行为：询问；原句证据：红枣什么时候能上,对象：红枣；言语行为：询问；原句证据：红枣什么时候能上,红枣,询问,红枣什么时候能上,True,,False,0.7618853999883868,0.7618873000028543,245,22,758370200,16319600,1,
douyin-train-000753,douyin,train,753,56697889278,生活日杂,切开蒸快一点,0,该用户想表达的含义是：建议将南瓜切开蒸制以缩短烹饪时间。,1053,"[""内蒙有运费"", ""苹果没有了"", ""面吗"", ""媳妇辛苦了"", ""我天天吃20分钟就好""]",structured_v2,28f8e8d012fd88098493dfae6f1b848262de6769e2e1d808213ce5d93a698c22,267c9751b69c1e1888eb2de17fd90ff8d9d12f110cfd6c725af79b429417565f,对象：食物；言语行为：指示；原句证据：切开蒸快一点,对象：食物；言语行为：指示；原句证据：切开蒸快一点,食物,指示,切开蒸快一点,True,,False,0.8211858999857213,0.8211880999733694,241,23,818313300,28591400,1,
douyin-train-000757,douyin,train,757,56697889278,生活日杂,玉米好吃吗？姐姐,1,该用户是在询问玉米的口感或品质，同时以亲切称呼表达对主播的信任和互动意愿。,1057,"[""我天天吃20分钟就好"", ""切开蒸快一点"", ""花还有"", ""机票还有吗"", ""喝红糖水""]",structured_v2,275d45e7c7158a145dabf50c175d56834cf18b047c0121fd344de28f96b05bbd,3b4f587a6f0b58c782d8dc7a6a8e337690b45615a345f7291d8c4e8f60a2d692,对象：玉米；言语行为：询问；原句证据：玉米好吃吗？姐姐,对象：玉米；言语行为：询问；原句证据：玉米好吃吗？姐姐,玉米,询问,玉米好吃吗？姐姐,True,,False,0.8214211000013165,0.8214229999866802,243,23,818759100,29792900,1,
douyin-train-000800,douyin,train,800,56697889278,生活日杂,干煸最好吃,1,该用户是在赞同并强调干煸四季豆是最美味的烹饪方式。,1120,"[""长春不发货呢"", ""小贝又吃上四季豆了"", ""做干煸豆角好吃"", ""身上的衬衫是链接"", ""要炒熟，不熟要中毒""]",structured_v2,950673a66a8b738702fe8b165c97606b65825f9f8dbb2029eb95ca0028ddb2d2,2f6bf04548533f58b84701d8ae6d1aaa2f10c730869ce3b96263d413d7c7b0f5,对象：干煸豆角；言语行为：推荐；原句证据：干煸最好吃,对象：干煸豆角；言语行为：推荐；原句证据：干煸最好吃,干煸豆角,推荐,干煸最好吃,True,,False,0.8391507999913301,0.8391526000050362,252,25,835180700,20485300,1,
douyin-train-000809,douyin,train,809,56697889278,生活日杂,小贝衣服,1,该用户可能是在询问或提及主播“小贝”身上穿的衣服是否有购买链接或相关商品信息。,1131,"[""怎么小黄车里没有锅"", ""干煸豆角"", ""四季豆干煸，超好吃"", ""焖饭"", ""什么时候内蒙也能发货就好了，好多都拍不了""]",structured_v2,eb4906df3ee5fe5943fb7b24bf73caf56f32ff9dd198030988131dd6fbe2ab76,b491b2884c105a5febae41105c1b5b102b547ab7fa7d42844655d9de216f8568,对象：小贝；言语行为：提及；原句证据：小贝衣服,对象：小贝；言语行为：提及；原句证据：小贝衣服,小贝,提及,小贝衣服,True,,False,0.7979924000101164,0.7979942999954801,251,22,793000700,32075100,1,
douyin-train-000827,douyin,train,827,56697889278,生活日杂,旁边的保温杯,1,该用户可能是在询问或提醒主播展示旁边摆放的保温杯产品，表达了对该商品的关注或购买意向。,1160,"[""山西的豆角焖面绝绝子！"", ""这个很好吃，恒炒肉丝"", ""米有吗"", ""炒肉丝好吃"", ""加点酸菜""]",structured_v2,f0e0fb582118cc5bb32d9c38f9b87e96808dfc4c22184a19ebfa857d8621a347,7c6801e5e73494242c01fae951f6a8457dc75935ca8b0e7186bd16a9ef202c3a,对象：保温杯；言语行为：提及；原句证据：旁边的保温杯,对象：保温杯；言语行为：提及；原句证据：旁边的保温杯,保温杯,提及,旁边的保温杯,True,,False,0.7941347000014503,0.7941371999913827,249,22,790940700,28880500,1,
douyin-train-000835,douyin,train,835,56697889278,生活日杂,小贝是我湖北美女,0,该用户是在夸赞主播小贝的外貌和地域身份，表达对主播的喜爱和亲近感。,1171,"[""干煸豆角"", ""过油了"", ""过了油的"", ""过油炸"", ""买了""]",structured_v2,66a59a0da6e242b610c72c917899f099961bda176f10ea08e04475bee5b87d15,86cdfe582cbc012d18d19a432e38cee6210d1fe375af54b3ac19cd68e8096d37,对象：小贝；言语行为：称呼；原句证据：小贝是我湖北美女,对象：小贝；言语行为：称呼；原句证据：小贝是我湖北美女,小贝,称呼,小贝是我湖北美女,True,,False,0.8397221000050195,0.8397242999926675,236,24,836841200,32032600,1,
douyin-train-000866,douyin,train,866,56697889278,生活日杂,大黄鱼好吃,1,该用户想表达的含义是：对直播中展示的大黄鱼产品表示认可并可能产生购买意向。  （结合前文弹幕中关于黄花鱼烹饪、新鲜度的讨论，以及“挺大一条”等对鱼品质的正面描述，可推断用户通过简短评价间接表达对商品的兴趣或认同。）,1210,"[""与辉同行值得信赖"", ""朋友们有空点赞点赞点赞点赞点赞"", ""鱼是新鲜的吗？"", ""中午好啊"", ""保温杯""]",structured_v2,f4919697b6f7c30dc777242fdd46e0a845db3e220704c8e4826e8b6d6c1df380,81c2b09e5129e201b62d016ab59d80df7813f18977d26573323ad6d612e8a7cd,对象：大黄鱼；言语行为：评价；原句证据：大黄鱼好吃,对象：大黄鱼；言语行为：评价；原句证据：大黄鱼好吃,大黄鱼,评价,大黄鱼好吃,True,,False,0.8331734999956097,0.8331749999779277,244,24,830288200,15035800,1,
douyin-train-000886,douyin,train,886,56697889278,生活日杂,鲅鱼馅说说,1,该用户想询问直播中提到的鲅鱼馅产品的具体信息或特点。,1237,"[""小姐姐真漂亮"", ""咸鸭蛋"", ""黄花鱼好吃"", ""猪蹄啥时候有"", ""中午好""]",structured_v2,f8808ec13b63ab8c707f50e7dfe99f52fe943ee434b03a2577c366e1d028c32b,3958e6fa782259882746584d9780b168a24d210402c864bf27d4378c11ea7144,对象：鲅鱼馅；言语行为：询问；原句证据：鲅鱼馅说说,对象：鲅鱼馅；言语行为：询问；原句证据：鲅鱼馅说说,鲅鱼馅,询问,鲅鱼馅说说,True,,False,0.9376437999890186,0.937645900005009,239,25,932987400,29933000,1,
douyin-train-000887,douyin,train,887,56697889278,生活日杂,点赞点赞点赞点赞点赞点赞点赞点赞,0,该用户可能是在积极参与直播互动，通过刷屏点赞表达对直播内容的支持或对主播的喜爱，但并未直接表现出明确的购买意向。,1239,"[""黄花鱼好吃"", ""猪蹄啥时候有"", ""中午好"", ""鲅鱼馅说说"", ""有没有荞麦面""]",structured_v2,3b97843d2eb1fad719a75a630c4a6da4f25adcaa513c98fa51d394ba167cc350,ecf019f41718b36beb634fa41269b30f79a94dc2716cbbabfe2563368956214a,对象：未指明；言语行为：表达情感；原句证据：点赞点赞点赞点赞点赞点赞点赞点赞,对象：未指明；言语行为：表达情感；原句证据：点赞点赞点赞点赞点赞点赞点赞点赞,未指明,表达情感,点赞点赞点赞点赞点赞点赞点赞点赞,True,,False,1.0125159999879543,1.012517700000899,245,29,1006016400,32049600,1,
douyin-train-000914,douyin,train,914,56697889278,生活日杂,中午好,0,该用户可能是在打招呼或活跃气氛，并未直接表达购买意向。,1272,"[""鱼要冷冻么"", ""漂亮"", ""鲜花鲜花"", ""还卖花吗"", ""管理，能不能把无聊的人踢出去""]",structured_v2,e979bc0ef860f437457fb3827a29f6e24a5a0a5699673a16f14f4f18ca5b6499,1c1122ca62d9795380ffda23999f269f932d3039c2dd6ed9ced09792a70dc5a3,对象：未指明；言语行为：问候；原句证据：中午好,对象：未指明；言语行为：问候；原句证据：中午好,未指明,问候,中午好,True,,False,0.7947741000098176,0.7947760999959428,238,22,791356000,29137300,1,
douyin-train-000945,douyin,train,945,56697889278,生活日杂,你穿的是4号链接吗,1,该用户是在询问主播身上展示的服装是否对应商品链接中的4号款式。,1320,"[""啥时候说衣服"", ""都回家了，好好休息"", ""云南咋不发货"", ""东北的，买不了"", ""咸度如何?""]",structured_v2,a4a915b24115eb2b0d917aad77ac106069089390ff81bd438a7b064db65acf5e,26db3c2c87306455ca3caed90c3d290a2960759763beeefa6a538d29a5f3bd35,对象：主播；言语行为：询问；原句证据：你穿的是4号链接吗,对象：主播；言语行为：询问；原句证据：你穿的是4号链接吗,主播,询问,你穿的是4号链接吗,True,,False,0.8867216000217013,0.8867234999779612,246,25,883098900,30698300,1,
douyin-train-000957,douyin,train,957,56697889278,生活日杂,挺不错的,1,该用户觉得直播展示的商品或内容比较满意，有潜在的购买意愿。,1337,"[""流沙"", ""与金沙蛋（麻酱风味）的那个好吃"", ""点赞点赞点赞点赞点赞点赞点赞"", ""不盐吗"", ""甘肃不发货,咋回事？""]",structured_v2,cfb0d04a62ea0f88bdcd997e6e410206b7a0ae99be935f2348151693da8615cc,5534cfec116ba09f113370639a4eeb8c1a2fef36ba238039699c059992a61dd5,对象：未指明；言语行为：评价；原句证据：挺不错的,对象：未指明；言语行为：评价；原句证据：挺不错的,未指明,评价,挺不错的,True,,False,0.7932011999946553,0.7932031999807805,247,22,789748400,27382400,1,
douyin-train-001028,douyin,train,1028,56697889278,生活日杂,为啥东北不支持配送,0,该用户因所在地区无法收货而感到疑惑，希望了解东北地区不提供配送服务的具体原因。,1428,"[""没70克的了"", ""1号和21号啥区别"", ""啥时候上手持挂烫机"", ""特别咸吧"", ""多吃不胖""]",structured_v2,4244ed5b5cdc449770aeaf96a0b025aa028478f132a51b24e4a455b8ca9e014a,13276af7486888d11b75f543478ca09f8e3cfdbf5abc8646552c73b04de604a6,对象：配送区域；言语行为：询问；原句证据：为啥东北不支持配送,对象：配送区域；言语行为：询问；原句证据：为啥东北不支持配送,配送区域,询问,为啥东北不支持配送,True,,False,0.8548919000022579,0.8548937999876216,249,24,851384700,28113200,1,
douyin-train-001034,douyin,train,1034,56697889278,生活日杂,可爱的小贝,0,该用户可能是在夸赞直播中展示的某款商品（如食品或饰品）外观讨喜，表达出对产品的喜爱和潜在购买兴趣。,1436,"[""中午好"", ""一号和21号有什么不一样"", ""没了"", ""嫁妆钱有了"", ""袜子怎么拍""]",structured_v2,1bee350d76069bfdd1691c5b9b04037e843d7a21a6dae4d6983458b0d4cf3475,6ffa59135bd046fd3cfd95815928ea928cc3fd1cd10a77c145efaada4d7349a8,对象：小贝；言语行为：称呼；原句证据：可爱的小贝,对象：小贝；言语行为：称呼；原句证据：可爱的小贝,小贝,称呼,可爱的小贝,True,,False,0.7112748000072315,0.7112765999918338,238,22,708404500,26105200,1,
douyin-train-001063,douyin,train,1063,56697889278,生活日杂,稻壳,0,该用户可能在询问直播间是否有稻壳相关的产品（如稻壳餐具、稻壳肥料等）或对稻壳的用途产生兴趣。,1475,"[""什么时候有绞肉机卖"", ""皮蛋黄瓜汤"", ""什么时候有护肤品"", ""火龙果"", ""辣椒油辣不？""]",structured_v2,17ee0254837da9f7722492068e4f384a3701d8b733b821f345aa66ce3a2f8d2f,cc45c3320e9bcd3e3c3a6af7c1179390cfa82c2a1fcea3102da868240efc9d05,对象：未指明；言语行为：陈述；原句证据：稻壳,对象：未指明；言语行为：陈述；原句证据：稻壳,未指明,陈述,稻壳,True,,False,0.7947471999796107,0.7947497999994084,239,22,791942400,32617100,1,
douyin-train-001080,douyin,train,1080,56697889278,生活日杂,74号咋还要运费啊,0,该用户对74号商品需要额外支付运费感到不满或疑惑，可能认为运费不合理或影响了购买意愿。,1497,"[""什么时候有绞肉机卖？什么时候有绞肉机卖？什么时候有绞肉机卖？什么时候有绞肉机卖？"", ""皮蛋拌黄瓜要加白胡椒"", ""含铅吗？"", ""云南专场结束了吗"", ""保温杯""]",structured_v2,abdbf624d931ee156de4dd4e1c54a2644c81a7d2e0b4c97ba71fc7f2d82ae249,643bb6d4da32d5b6755d2ef4ae85b3d5c592a322c32ed9242cc66afb71b9119f,对象：74号；言语行为：询问；原句证据：74号咋还要运费啊,对象：74号；言语行为：询问；原句证据：74号咋还要运费啊,74号,询问,74号咋还要运费啊,True,,False,0.9902296000218485,0.9902313000056893,269,27,987794300,33160100,1,
douyin-train-001114,douyin,train,1114,56697889278,生活日杂,儿童防晒,1,该用户可能在询问直播间是否有儿童防晒产品，或是想了解主播对儿童防晒用品的推荐和介绍。,1546,"[""擂椒茄子皮蛋也很好吃"", ""价格跟你说的有出入"", ""直接蘸醋吃就老香了"", ""青提牛奶还有吗"", ""剁椒皮蛋下饭好吃""]",structured_v2,528163bf576829efdee7bc19df104645a7e0dd243a2d9798c18dbe816bda7027,02162bb64b9fe6f37da8566ca3c2c122866e6ca2aed197e6b5d3c69ebe7861b5,对象：儿童；言语行为：推荐；原句证据：儿童防晒,对象：儿童；言语行为：推荐；原句证据：儿童防晒,儿童,推荐,儿童防晒,True,,False,0.7687353000219446,0.7687368000042625,253,20,754689900,30014700,1,
douyin-train-001115,douyin,train,1115,56697889278,生活日杂,旁边是不是汉森的妹妹？,0,该用户可能是在询问直播画面中出现的某个人物是否与主播或产品相关，试图确认其身份以进一步了解产品信息或背景。,1547,"[""价格跟你说的有出入"", ""直接蘸醋吃就老香了"", ""青提牛奶还有吗"", ""剁椒皮蛋下饭好吃"", ""儿童防晒""]",structured_v2,85320b1d758840cdabb11c3b743945c5fead456f17f93181d2fbadbf76673f2d,4c78bc6c47185f98c04d610d1e73ea86e17be7be97e6ab4f230456e418e3b272,对象：汉森；言语行为：询问；原句证据：旁边是不是汉森的妹妹？,对象：汉森；言语行为：询问；原句证据：旁边是不是汉森的妹妹？,汉森,询问,旁边是不是汉森的妹妹？,True,,False,0.9294055000063963,0.9294071999902371,251,26,927107700,29303300,1,
douyin-train-001130,douyin,train,1130,56697889278,生活日杂,小贝是湖北的，普通话非常标准,0,该用户可能是想通过夸赞主播的普通话标准来间接表达对主播或直播内容的认可和好感，以此拉近距离或参与互动。,1568,"[""菜板"", ""为主播点赞，为云南点赞"", ""吨吨杯什么时候讲"", ""下单42号商品"", ""保温杯是哪个""]",structured_v2,03a5add0bfea8958e32ad5e504250bac3679866df43a6ca475540509779d6d82,37ee97b23565bec06c1882e7a163976d2a5517ff820b250f2d0ca4ae91134e52,对象：小贝；言语行为：陈述；原句证据：小贝是湖北的，普通话非常标准,对象：小贝；言语行为：陈述；原句证据：小贝是湖北的，普通话非常标准,小贝,陈述,小贝是湖北的，普通话非常标准,True,,False,0.9840523000166286,0.9840541000012308,249,28,981207100,15610100,1,
douyin-train-001172,douyin,train,1172,56697889278,生活日杂,还用淹一下吗,1,该用户可能是在询问直播中展示的食材是否需要提前浸泡处理。,1629,"[""菜市场都已经给你处理过了"", ""鲈鱼是海鱼吗"", ""什么鱼啊"", ""该怎么找客服呢"", ""上牛奶""]",structured_v2,c23b3750398a2b822f3e4bbc207133112dd08bfc7f43eebdd86167468ec4280f,61ecf3f7e3b11a05dcf38b6a528bb55957b2bc5ae735593219f37f76352c0ed7,对象：鲈鱼；言语行为：询问；原句证据：还用淹一下吗,对象：鲈鱼；言语行为：询问；原句证据：还用淹一下吗,鲈鱼,询问,还用淹一下吗,True,,False,0.8431556999858003,0.8431577000010293,243,24,840217700,30450800,1,
douyin-train-001188,douyin,train,1188,56697889278,生活日杂,是海鱼还是淡水鱼？,1,该用户想询问主播所介绍的鱼属于海鱼还是淡水鱼品种，以判断是否符合自己的购买需求或食用偏好。,1649,"[""猪油"", ""介绍一下保温杯"", ""还在云南吗"", ""有染发膏吗"", ""这个鱼有污染吗！""]",structured_v2,316c075f86f8ebccaa647679a5b83c7dca919a2b7009017a6daa5540a0a30ae6,0b35ef5766172504f165728b4857bd2ba649eac7923cdb711b002568a1bea3c4,对象：鱼；言语行为：询问；原句证据：是海鱼还是淡水鱼？,对象：鱼；言语行为：询问；原句证据：是海鱼还是淡水鱼？,鱼,询问,是海鱼还是淡水鱼？,True,,False,0.8745903000235558,0.8745925000112038,242,25,871352600,18557300,1,
